762	0.987	
762.2	0.989	
762.4	0.988	
762.6	0.987	
762.8	0.986	
763	0.986	
763.2	0.986	
763.4	0.99	
763.6	0.991	
763.8	0.993	
764	0.991	
764.2	0.991	
764.4	0.989	
764.6	0.988	
764.8	0.988	
765	0.988	
765.2	0.985	
765.4	0.984	
765.6	0.984	
765.8	0.983	
766	0.982	
766.2	0.983	
766.4	0.984	
766.6	0.985	
766.8	0.985	
767	0.985	
767.2	0.984	
767.4	0.983	
767.6	0.985	
767.8	0.988	
768	0.989	
768.2	0.989	
768.4	0.988	
768.6	0.986	
768.8	0.986	
769	0.987	
769.2	0.987	
769.4	0.986	
769.6	0.985	
769.8	0.985	
770	0.988	
770.2	0.99	
770.4	0.991	
770.6	0.991	
770.8	0.991	
771	0.992	
771.2	0.992	
771.4	0.991	
771.6	0.99	
771.8	0.991	
772	0.992	
772.2	0.99	
772.4	0.991	
772.6	0.992	
772.8	0.99	
773	0.989	
773.2	0.989	
773.4	0.99	
773.6	0.992	
773.8	0.99	
774	0.992	
774.2	0.992	
774.4	0.991	
774.6	0.991	
774.8	0.99	
775	0.991	
775.2	0.991	
775.4	0.99	
775.6	0.99	
775.8	0.988	
776	0.988	
776.2	0.988	
776.4	0.986	
776.6	0.987	
776.8	0.986	
777	0.986	
777.2	0.986	
777.4	0.987	
777.6	0.987	
777.8	0.985	
778	0.985	
778.2	0.984	
778.4	0.984	
778.6	0.983	
778.8	0.984	
779	0.982	
779.2	0.981	
779.4	0.982	
779.6	0.983	
779.8	0.983	
780	0.984	
780.2	0.983	
780.4	0.981	
780.6	0.98	
780.8	0.981	
781	0.979	
781.2	0.979	
781.4	0.98	
781.6	0.978	
781.8	0.977	
782	0.978	
782.2	0.977	
782.4	0.975	
782.6	0.976	
782.8	0.978	
783	0.978	
783.2	0.978	
783.4	0.979	
783.6	0.98	
783.8	0.978	
784	0.98	
784.2	0.983	
784.4	0.983	
784.6	0.98	
784.8	0.978	
785	0.978	
785.2	0.978	
785.4	0.976	
785.6	0.974	
785.8	0.973	
786	0.973	
786.2	0.972	
786.4	0.971	
786.6	0.969	
786.8	0.968	
787	0.967	
787.2	0.967	
787.4	0.968	
787.6	0.969	
787.8	0.967	
788	0.968	
788.2	0.968	
788.4	0.969	
788.6	0.97	
788.8	0.971	
789	0.971	
789.2	0.971	
789.4	0.969	
789.6	0.968	
789.8	0.969	
790	0.97	
790.2	0.968	
790.4	0.967	
790.6	0.967	
790.8	0.966	
791	0.968	
791.2	0.971	
791.4	0.969	
791.6	0.967	
791.8	0.969	
792	0.97	
792.2	0.969	
792.4	0.971	
792.6	0.973	
792.8	0.975	
793	0.977	
793.2	0.978	
793.4	0.979	
793.6	0.977	
793.8	0.977	
794	0.978	
794.2	0.98	
794.4	0.982	
794.6	0.984	
794.8	0.986	
795	0.985	
795.2	0.985	
795.4	0.982	
795.6	0.985	
795.8	0.987	
796	0.988	
796.2	0.987	
796.4	0.988	
796.6	0.991	
796.8	0.993	
797	0.992	
797.2	0.991	
797.4	0.992	
797.6	0.992	
797.8	0.993	
798	0.994	
798.2	0.994	
798.4	0.993	
798.6	0.991	
798.8	0.99	
799	0.99	
799.2	0.99	
799.4	0.991	
799.6	0.993	
799.8	0.992	
800	0.991	
800.2	0.99	
800.4	0.99	
800.6	0.991	
800.8	0.993	
801	0.992	
801.2	0.989	
801.4	0.988	
801.6	0.988	
801.8	0.986	
802	0.983	
802.2	0.982	
802.4	0.984	
802.6	0.987	
802.8	0.988	
803	0.989	
803.2	0.989	
803.4	0.99	
803.6	0.991	
803.8	0.991	
804	0.992	
804.2	0.992	
804.4	0.991	
804.6	0.99	
804.8	0.992	
805	0.991	
805.2	0.988	
805.4	0.989	
805.6	0.99	
805.8	0.989	
806	0.988	
806.2	0.989	
806.4	0.989	
806.6	0.988	
806.8	0.988	
807	0.987	
807.2	0.987	
807.4	0.988	
807.6	0.988	
807.8	0.991	
808	0.993	
808.2	0.992	
808.4	0.988	
808.6	0.987	
808.8	0.99	
809	0.992	
809.2	0.99	
809.4	0.99	
809.6	0.989	
809.8	0.991	
810	0.99	
810.2	0.988	
810.4	0.987	
810.6	0.985	
810.8	0.987	
811	0.984	
811.2	0.982	
811.4	0.985	
811.6	0.985	
811.8	0.984	
812	0.983	
812.2	0.981	
812.4	0.982	
812.6	0.982	
812.8	0.985	
813	0.986	
813.2	0.985	
813.4	0.985	
813.6	0.986	
813.8	0.987	
814	0.987	
814.2	0.989	
814.4	0.987	
814.6	0.985	
814.8	0.986	
815	0.986	
815.2	0.985	
815.4	0.985	
815.6	0.986	
815.8	0.986	
816	0.987	
816.2	0.987	
816.4	0.986	
816.6	0.987	
816.8	0.988	
817	0.99	
817.2	0.993	
817.4	0.995	
817.6	0.996	
817.8	0.995	
818	0.996	
818.2	0.992	
818.4	0.991	
818.6	0.991	
818.8	0.992	
819	0.993	
819.2	0.995	
819.4	0.993	
819.6	0.994	
819.8	0.991	
820	0.992	
820.2	0.989	
820.4	0.991	
820.6	0.993	
820.8	0.991	
821	0.988	
821.2	0.987	
821.4	0.986	
821.6	0.984	
821.8	0.985	
822	0.981	
822.2	0.982	
822.4	0.983	
822.6	0.984	
822.8	0.986	
823	0.983	
823.2	0.98	
823.4	0.978	
823.6	0.977	
823.8	0.974	
824	0.974	
824.2	0.976	
824.4	0.976	
824.6	0.977	
824.8	0.976	
825	0.977	
825.2	0.977	
825.4	0.976	
825.6	0.975	
825.8	0.976	
826	0.977	
826.2	0.976	
826.4	0.977	
826.6	0.976	
826.8	0.978	
827	0.979	
827.2	0.979	
827.4	0.98	
827.6	0.982	
827.8	0.981	
828	0.98	
828.2	0.98	
828.4	0.981	
828.6	0.98	
828.8	0.98	
829	0.98	
829.2	0.98	
829.4	0.981	
829.6	0.981	
829.8	0.982	
830	0.981	
830.2	0.981	
830.4	0.981	
830.6	0.981	
830.8	0.982	
831	0.98	
831.2	0.982	
831.4	0.984	
831.6	0.987	
831.8	0.988	
832	0.986	
832.2	0.982	
832.4	0.98	
832.6	0.98	
832.8	0.981	
833	0.982	
833.2	0.982	
833.4	0.98	
833.6	0.976	
833.8	0.975	
834	0.969	
834.2	0.965	
834.4	0.963	
834.6	0.959	
834.8	0.952	
835	0.944
